man	play	tennis
who	take	picture
people	ride	horses
bride	cut	cake
women	play	tennis
cows	graze	field
jacket	hold	racket
who	buy	groceries
giraffe	stick	nose
boards	towel	chairs
people	play	game
man	guide	horse
microwave	close	clock
man	make	cut
people	ride	horses
man	hold	hand
case	hold	feathers
who	share	bathroom
that	have	wii
women	eat	dogs
boys	hit	baseball
fields	have	cow
crowd	watch	group
giraffe	make	face
spectators	watch	competition
man	check	phone
that	snowboard	hill
donuts	fill	plate
joke	stop	sign
microwave	have	board
player	swinge	arm
that	wear	mask
tray	have	sandwich
that	have	toilet
players	play	couples
that	have	day
boy	brush	teeth
wall	mount	clock
that	brush	teeth
boy	play	tennis
boy	hold	leaf
that	reflect	room
woman	leave	building
kitchen	have	appliances
player	serve	ball
man	place	item
bathroom	have	sink
person	hold	stick
who	place	luggage
group	play	games
it	have	appliances
hand	hold	cellphone
diners	enjoy	beverages
people	hold	glasses
skier	descend	slope
crowd	fly	kites
man	perform	tricks
player	stick	hand
man	watch	waves
man	pour	types
man	film	boarder
man	fly	kite
man	photograph	pizza
woman	hold	umbrella
that	have	amount
that	have	frame
person	take	picture
boy	use	keyboard
guests	enjoy	glass
dog	have	nose
bear	shake	fur
bathroom	have	walls
giraffe	make	face
man	swing	glider
bunch	make	way
man	play	tennis
man	spray	toilet
that	sit	plate
group	ride	motocycles
that	have	bear
who	use	computer
picture	show	top
giraffe	splay	legs
woman	take	picture
woman	lick	lips
man	hold	drink
woman	play	tennis
players	have	fun
vase	have	flowers
dog	sniff	base
person	stand	steering
that	hit	pole
bird	eat	berry
bathroom	have	sinks
group	fly	kites
that	advertise	restaurant
woman	ride	bicycle
man	race	horse
train	travel	tracks
group	eat	pizzas
that	hold	frog
which	have	atm
man	use	horses
man	walk	beach
wall	surround	graveyard
boy	hold	controller
sign	mark	intersection
giraffes	eat	greens
players	shake	hands
boy	hold	racquet
man	have	look
room	have	tables
structure	ride	way
that	have	ketchup
train	cross	street
skiers	ski	slope
red	ride	tracks
stall	sell	tomatoes
people	fly	kite
person	press	button
that	have	neck
men	cross	street
man	feed	elephant
man	do	tricks
kitchen	have	tools
lady	hold	pizza
skater	attempt	grind
train	have	stripe
man	offer	slice
group	ride	horses
boy	hold	control
bus	have	seats
people	have	boards
that	say	drive
man	wear	kilt
building	have	tower
people	ride	motorcycle
girls	make	pizzas
man	have	flower
that	have	pieces
intersection	have	building
i	want	pizza
group	walk	steps
that	have	plates
parent	serve	dog
boy	chase	skateboarder
woman	brush	teeth
people	fly	kites
man	fly	kite
group	ride	horses
that	include	soup
person	parachute	surfing
man	play	game
sign	have	graffiti
man	play	frisbee
that	record	meeting
cat	lay	papers
player	swinge	bat
man	do	trick
kitchen	have	appliances
which	portray	hydrants
cat	wear	hat
girls	play	wii
man	hold	bat
statue	hold	newspaper
cat	observe	dishwasher
table	have	cup
that	have	plates
one	have	sprinkles
plate	have	banana
dog	wear	cap
slices	garnish	topping
he	hold	orange
someone	operate	mouse
person	cross	country
person	cross	skis
woman	surf	wave
who	wear	glove
cookie	have	fruit
guy	have	hands
station	have	ceiling
boys	create	moves
zebras	eat	grass
pitcher	hold	arm
man	pet	horse
girl	take	picture
plate	have	pasta
someone	hold	phone
tugboat	pull	boat
toddler	stick	tongue
people	eat	pizza
husband	take	pictures
that	have	items
people	climb	mountain
players	shake	hands
player	take	stance
that	have	floor
man	ride	wave
that	go	tracks
woman	smoke	cigarette
woman	hold	her
person	ride	horse
room	have	balloons
person	bear	bottle
woman	fly	kite
burner	stove	door
woman	eat	pizza
that	approach	pickup
picture	face	eyes
that	have	plates
that	hold	kind
one	have	flowers
man	ride	surfboard
vase	hold	tulips
guy	ride	board
girl	check	phone
nman	pick	food
that	have	vehicles
man	do	trick
who	throw	baseball
one	own	bear
greens	dry	tomatoes
lady	play	game
rider	ride	horse
girl	eat	slice
person	ski	slope
person	ride	horse
who	eat	banana
hat	ride	horse
that	have	oven
train	belch	smoke
sofa	have	people
policeman	lead	way
boy	play	game
skateboarders	do	trick
women	take	bite
hand	hold	iphone
that	display	meaning
pick	drive	road
that	have	refigeratator
that	have	fridge
truck	pass	intersection
sandwich	feature	portion
who	hold	bat
man	swinge	racket
bathroom	take	selfie
bathroom	have	pattern
guy	jump	steps
surfer	catch	wave
bathroom	have	toilet
boarders	run	track
dog	wear	tie
batter	hit	pitch
group	cross	line
man	take	picture
grey	stripe	cat
man	wear	suit
person	ski	mountain
woman	use	phone
men	kick	ball
man	throw	ball
doberman	carry	frisbee
trains	pass	other
people	carry	umbrellas
man	swinge	racket
plates	have	food
giraffe	point	head
people	have	conversation
woman	brush	teeth
surfer	carry	board
cabinet	have	assortment
a	make	space
men	play	game
group	play	game
who	cut	something
person	surf	wave
woman	celebrate	play
man	serve	ball
photo	depict	woman
photographers	snap	photos
bird	eat	berries
people	ride	motorcycle
children	hold	doughnuts
desk	hold	lunch
woman	walk	horse
pictures	feature	bananas
man	spin	frisbee
that	do	trick
that	have	couple
cow	feed	popsicle
player	hold	bat
woman	hold	umbrella
girl	glide	hill
elephants	take	drink
bathroom	have	sink
woman	show	pizza
photo	eith	lock
bathroom	feature	sink
team	celebrate	players
plane	soar	hundreds
they	ride	horses
surfer	steady	move
beach	have	area
bus	have	part
that	have	clock
bird	have	head
that	have	fruit
woman	hold	child
men	ride	big
women	serve	cakes
monitor	show	image
chicken	cover	landscape
man	hold	bag
that	have	lot
males	play	frisbee
lady	hold	controller
woman	fly	kite
house	line	road
skier	slalom	hill
that	jump	skateboard
men	drive	cattle
plate	fry	eggs
woman	put	kite
group	ride	motorcycles
sandwich	have	meat
person	ride	wave
couple	cut	cake
girl	hold	racket
women	play	game
man	take	ride
woman	peak	pile
flock	cross	field
man	poke	head
man	do	tricks
bathroom	have	army
giraffe	peer	heads
cat	curl	paws
elephant	give	bath
snow	cover	street
bathroom	contain	sink
plate	top	chicken
room	have	table
boy	have	helmet
group	contain	one
bed	have	controls
desk	have	monitors
man	take	picture
scene	feature	car
group	feed	giraffes
that	hold	phone
person	do	tricks
that	have	lanes
that	have	tree
spectators	play	game
who	perform	trick
room	have	tint
player	practice	swing
that	say	cave
male	prepare	frisbee
truck	plow	snow
dogs	play	frisbee
airline	taxi	runway
all	poke	heads
man	dodge	waves
that	have	carrot
table	hold	items
that	have	bowl
guy	show	prowess
church	glass	window
people	prepare	kind
giraffes	make	contact
lights	glow	green
man	cast	shadow
man	ride	horse
man	prepare	food
dish	sit	glasses
large	make	bed
clock	read	11:44
sheep	eat	grass
guys	play	golf
man	fly	kite
man	play	tennis
woman	hold	drink
skateboarder	do	tricks
bathroom	have	sink
building	shine	windows
woman	have	handbag
man	hold	object
steeple	have	piece
people	eat	meal
which	show	reflection
man	drive	taxi
statue	hold	orb
machine	make	donuts
people	negotiate	streets
man	grind	ramp
hand	touch	trunk
skateboarder	do	jump
guy	have	fun
bus	lose	wheel
that	have	tinfoil
that	read	parking
woman	hold	fork
that	have	trees
that	play	tennis
group	get	food
surfer	take	spill
person	hold	dryer
that	have	lot
man	blow	candles
person	ride	wave
slope	cover	background
girls	pet	goat
girl	play	tennis
bunch	hold	kites
woman	examine	cellphone
being	do	something
bunch	cross	intersection
woman	ride	horse
people	climb	side
man	hold	surfboards
bathroom	have	curtain
lady	ride	back
man	stick	tongue
chef	pull	pizza
that	have	rainbow
that	pet	cat
players	cub	teams
bathroom	have	walls
person	hold	spatula
elephants	touch	other
that	have	sign
statue	have	clock
man	walk	sidewalk
man	balance	bicycle
man	have	shirt
sun	silhouette	turning
boat	make	way
man	hold	fruit
chip	deliver	van
man	ride	wave
man	herd	goats
cows	eat	grass
kneels	prepare	kite
elephants	greet	other
image	show	signs
toilet	have	lid
woman	pet	cat
dog	use	mouth
man	play	game
boy	have	hand
toaster	have	eyes
skateboarder	grind	railing
boy	play	baseball
someone	demonstrate	works
kid	jump	hill
tower	have	vane
that	have	people
kids	pet	sheep
giraffe	raise	head
gentlemen	hold	kite
man	answer	phone
giraffe	stretch	next
people	select	donuts
jeter	swing	bat
man	show	kite
that	have	graffiti
person	eat	pastry
bus	have	books
that	hold	baby
some	window	tables
that	have	walkway
that	read	sparta
man	photograph	city
that	have	bananas
player	play	tennis
people	play	tennis
they	play	game
man	wlak	field
people	fly	kites
player	serve	ball
boy	ride	skateboard
woman	feed	toddler
people	watch	man
woman	play	tennis
skier	perform	jump
man	walk	path
officer	ride	motorcycle
man	surf	wave
each	hold	something
person	ride	ramp
woman	hold	baby
pedestrian	cross	street
area	feature	couch
pole	have	clock
male	surfer	skills
women	take	picture
boys	play	indoors
woman	hold	camera
that	block	sun
unit	have	cups
person	do	flip
group	take	suitcases
man	take	swing
girl	fly	kite
group	share	meal
person	drive	motorcycle
person	hold	pastry
man	do	toast
dog	eat	food
person	hold	doughnut
bench	have	symbol
giraffes	poke	heads
toddler	brush	teeth
nightstand	hold	class
one	hold	racket
that	have	graffiti
woman	ski	hill
woman	ski	path
boy	play	game
person	ride	wave
woman	serve	ball
woman	hold	flute
woman	sit	nest
that	make	catch
men	wear	hardhats
horse	have	mane
man	throw	frisbee
guy	play	wii
man	hold	controllers
wall	mount	urinals
that	have	lady
housewife	hold	platter
lot	cause	jam
tower	feature	walkway
man	hold	sign
player	take	swing
man	shake	hands
tower	display	clock
man	change	bulb
train	make	way
man	sell	carrots
set	display	game
i	love	tottenham
room	have	bookcase
guy	pass	bus
that	have	rack
man	cross	street
person	ride	dirtbike
individual	do	something
woman	walk	bike
that	have	monitors
women	play	baseball
cup	hold	scissors
that	have	light
mirror	show	dog
bus	pick	load
men	sell	ties
person	make	jump
men	hold	surfboard
sun	hit	corner
kitchen	have	lot
people	ride	horses
man	fall	skateboard
player	take	swing
who	dye	blue
person	can	oranges
that	have	lights
woman	hold	racket
couple	ride	horses
boys	play	baseball
couple	cast	shadow
man	play	wii
woman	check	motorcycle
one	wear	shirt
engine	emit	smoke
man	blow	candles
that	have	mirror
that	read	village
herb	top	pizza
man	ride	motorcycle
man	hold	child
elephant	feed	bottle
room	have	couches
woman	take	notes
people	ride	motorcycles
that	have	toothbrush
someone	eat	it
dog	watch	television
plane	leave	tail
dog	wear	collar
people	serve	food
woman	hold	baby
we	see	picture
man	hold	toothbrush
skier	clear	jump
photographers	take	pictures
sherds	move	road
that	have	food
train	ride	tracks
woman	hit	ball
cat	devour	bird
building	have	computers
hand	paint	urn
man	do	trick
giraffes	take	turns
trees	mark	side
all	use	phones
that	swing	bat
men	walk	directions
man	hold	umbrella
that	cut	cake
sign	read	bacchanalia
man	eat	hotdog
that	have	extinguisher
woman	take	portrait
giraffes	eat	branch
that	feature	buildings
child	hold	controllers
girls	pet	goats
room	have	television
woman	wear	jacket
person	ski	hill
that	have	burger
cook	make	something
dog	stick	head
that	serve	dogs
people	ride	horses
one	have	flowers
female	hold	umbrella
group	ride	horses
that	contain	equipment
hotel	have	tv
building	have	lamp
train	cover	tracks
sheep	stand	grass
man	ride	surfboard
who	set	camp
people	ride	horses
player	make	shuffle
children	fly	kite
woman	hold	phone
person	snowboard	slope
that	have	frame
man	ride	horse
cattle	cross	road
sandwich	dominate	plate
fryer	have	rows
bus	make	way
person	hold	umbrella
people	board	bus
heart	shape	cakes
group	load	luggage
bears	open	mouths
woman	hold	child
group	cross	river
boy	blow	candles
clock	show	time
woman	fly	kite
room	show	collection
bridge	carry	roadway
that	have	broccoli
who	take	picture
man	play	catch
boy	have	fun
shirtless	go	ramp
sheep	carry	hill
fribee	fly	way
woman	hold	umbrella
it	display	message
red	enter	sign
man	play	boxing
people	hold	umbrellas
bathroom	sing	counter
man	ride	elephants
dog	catch	frisbee
people	attend	event
wild	ride	waves
skiers	enjoy	run
guys	play	game
man	serve	apple
people	enjoy	themselves
group	get	food
a	enter	sign
plate	hold	salad
cake	have	frosting
desk	have	laptops
boy	throw	frisbee
man	ride	skateboard
that	have	television
group	hold	people
room	utilize	stove
bedroom	have	wall
men	ski	snow
woman	brush	teeth
man	snowboard	hill
man	drive	motorcycle
boat	make	waves
train	come	tracks
that	have	skateboard
women	ride	horses
birds	pick	berries
man	throw	frisbee
woman	sit	pizza
skiers	climb	snow
people	walk	truck
mates	lift	one
that	have	food
man	fly	kite
image	have	clock
gentleman	remove	food
that	eat	food
people	board	bus
people	fly	kite
it	sniff	floor
man	ride	elephant
bear	watch	player
man	enjoy	afternoon
that	say	peddling
surfer	ride	wave
bus	drive	street
jump	hon	skis
machine	make	bagels
man	take	picture
man	find	frisbee
people	play	game
man	wear	gloves
that	hold	animal
boy	swing	bat
hands	hold	silverware
that	have	dog
that	have	racquet
that	have	landed
that	have	clock
skateboarder	do	trick
bird	have	head
person	watch	tv
man	swinge	racket
person	do	trick
women	take	bite
that	replace	numbers
that	indicate	six
men	hold	man
man	hold	phone
people	purchase	tickets
light	have	faces
custom	make	motorcycles
people	get	meal
man	hit	ball
man	ski	slopes
woman	ride	dolphin
men	pull	umbrella
skiers	do	flip
motorcycle	chip	doors
that	have	cookware
bear	hold	bear
toy	lie	face
group	cross	street
boys	play	game
chrome	color	toaster
bear	have	handkerchief
woman	ride	bike
athletes	play	game
she	have	something
that	house	pieces
group	cross	stream
people	fly	kites
woman	raise	torch
batter	miss	baseball
that	have	clock
she	make	cigars
display	form	centerpiece
train	have	paint
people	cross	sign
clock	read	2:30
woman	try	fit
man	hold	frisbee
woman	carry	bunch
girl	hold	umbrella
man	play	guitar
people	do	tricks
that	have	brush
cat	attack	weeds
woman	hand	package
that	break	wood
room	feature	furniture
train	approach	signal
couple	kick	ball
game	throw	ball
people	stand	guard
man	wear	tie
train	ride	tracks
person	make	way
train	have	oval
cloud	overshadow	houses
bears	rip	cars
who	hold	girl
mouse	cord	wires
man	spray	elephant
truck	load	train
skier	approach	bar
people	watch	man
pot	chop	vegetables
boy	stop	him
that	ski	field
building	have	pole
man	take	picture
man	play	tennis
that	have	snow
trucks	pass	building
man	pour	drink
some	do	nuts
woman	catch	guard
group	eat	hay
clock	keep	time
that	have	sign
man	hold	handsaw
hand	hold	carrot
number	enjoy	themselves
skiier	jump	mogul
that	have	clock
that	eat	food
bear	extend	tongue
intersection	feature	cars
that	have	cream
people	express	right
gold	trim	clock
game	have	device
cows	have	horns
surfer	lose	balance
players	have	practice
men	hold	glasses
skiers	race	other
boys	play	soccer
two	hold	frisbee
dog	herd	sheep
man	make	jump
boy	do	trick
pallet	hold	display
people	fly	kites
that	have	ramp
boy	ride	horse
pair	fly	kite
group	pet	horse
area	feature	shelving
woman	teach	class
someone	drive	cart
that	hold	glasses
skater	do	tricks
woman	hold	umbrella
men	get	food
man	perform	trick
people	ride	horses
sign	mean	profanity
surfers	catch	waves
plates	have	tortillas
people	fly	kites
players	face	other
person	hold	treat
woman	consider	waves
signs	give	directions
that	tell	visitors
man	hold	parasail
a	double	match
someone	mount	umbrella
player	eye	ball
man	hold	umbrella
group	have	meal
that	say	parking
bunny	hold	brush
bathroom	have	look
friends	play	other
man	use	computer
man	ride	wave
ladies	take	turkey
surfer	ride	board
group	pass	buildings
elephants	go	nose
woman	brush	teeth
train	drive	tracks
man	have	foot
urinals	have	signs
that	have	tower
person	do	jump
that	have	light
snowboarder	do	trick
bright	refurbish	truck
peeson	eat	pizza
person	jump	horse
that	contain	lot
cart	fill	train
dog	have	eyes
player	swing	racket
people	play	game
people	offload	baggage
boy	ride	skateboard
that	say	city
couple	walk	shoreline
someone	cook	fry
man	enjoy	day
woman	ski	hill
man	preform	trick
men	shake	hands
building	line	street
person	ride	wave
train	drive	tracks
vehicle	display	plate
giraffe	eat	limb
tower	have	clock
player	grab	bat
giraffes	wander	park
giraffe	have	horns
man	do	trick
that	have	tags
that	ride	horse
woman	hold	racket
that	have	computers
brides	get	standing
cat	lick	holes
guy	throw	ball
woman	hold	racket
he	teach	boy
box	contain	breakfast
man	kiss	woman
girls	play	tennis
train	enter	station
person	ski	hill
giraffes	set	grass
photo	show	ways
man	have	face
that	have	slice
group	take	break
whom	expect	someone
woman	ride	bike
view	show	cubicles
girl	hold	racket
some	cut	oranges
store	make	doughnuts
that	have	picture
woman	hold	cellphone
that	have	wheels
boy	make	pizzas
blanket	hold	remote
that	have	food
cleaners	take	rest
man	wear	hat
woman	read	something
people	ride	horses
man	feed	elephant
man	ride	horse
mirror	enhance	bathroom
bathroom	have	tiles
people	fly	kites
that	face	television
man	ride	skateboard
woman	throw	frisbee
bathroom	have	trim
woman	eat	food
that	hold	book
group	leave	trail
salad	make	lunch
group	ski	side
man	hold	sign
table	have	plate
player	throw	ball
bathroom	have	seat
team	return	volley
bus	make	splash
boarder	take	wave
photographer	take	photos
surfer	ride	end
that	have	clock
cat	wear	hat
everyone	use	devices
bus	stop	passengers
couple	make	way
jockeys	race	horses
girl	play	tennis
dog	rest	head
girl	play	system
couple	feed	sheep
that	have	elephant
elephant	make	way
puppy	pull	paper
kitchen	have	table
man	wear	hat
person	dry	hair
girls	play	games
that	include	bananas
animal	wear	rope
woman	walk	dogs
sheep	follow	other
child	hold	racket
women	sell	cakes
that	include	shrimp
children	pet	animals
vendor	sell	food
man	do	trick
player	hit	ball
people	play	game
woman	take	photo
that	read	milk
girl	use	brush
street	have	sign
cows	eat	grass
friends	play	game
bowl	contain	tangerines
man	pet	cat
he	hold	baby
woman	show	bagel
man	use	laptop
children	play	game
monitor	have	picture
skateboarder	do	trick
cat	lick	doughnut
that	have	wheels
woman	parasol	umbrella
giraffes	eat	shrubbery
group	drive	tree
woman	put	shopping
they	ski	mountain
boy	swinge	bat
man	have	frisbee
train	round	corner
player	approach	plate
that	read	handle
streetlights	light	night
that	play	game
person	hold	smartphone
couple	enjoy	pizza
