man	do	trick
man	ski	hill
that	feed	carrot
man	squeeze	juice
shirtless	go	ramp
which	have	something
shirtless	do	trick
that	snowboard	hill
men	wear	shirts
that	have	skateboard
slab	hold	fruit
that	have	wheels
that	have	food
man	lace	boots
snowboarder	go	slope
man	jump	board
player	throw	ball
pitch	approach	batter
dish	include	sprigs
sandwich	have	cilantro
bowl	have	broccoli
man	throw	frisbee
man	play	catch
player	swing	bat
game	take	place
man	throw	frisbee
figures	put	skateboards
woman	ski	slope
person	make	way
jeter	swing	bat
skateboarder	flip	board
player	hit	ball
he	hit	ball
game	throw	ball
dogs	chase	other
man	perform	trick
person	ride	skateboard
boys	hit	baseball
that	swing	bat
man	find	frisbee
who	throw	ball
pitcher	throw	ball
men	play	game
people	climb	mountain
group	chase	frisbee
people	climb	side
man	direct	them
rider	ride	horse
person	go	mountain
man	ride	horse
person	ride	horse
girl	ride	horse
that	have	broccoli
person	eat	chilli
boy	ride	skateboard
horse	pull	carriage
guy	wear	pants
that	have	people
skier	make	jump
kid	ride	board
skiers	enjoy	run
men	ride	skateboards
two	hold	frisbee
this	show	view
boys	hold	frisbees
people	hike	mountain
zebras	eat	hay
pot	chop	vegetables
guy	play	baseball
waffle	have	slices
someone	hold	fork
skillet	contain	meat
males	play	frisbee
people	ride	horses
some	cut	vegetables
man	descend	mountain
that	have	pile
man	ski	mountain
woman	ski	hill
skier	descend	slope
guys	play	golf
group	pet	horse
guys	play	game
skier	slalom	hill
that	take	picture
boy	perform	tricks
group	play	game
that	have	kinds
man	take	picture
that	jump	skateboard
person	ride	horse
men	play	frisbee
woman	ride	horse
group	play	frisbee
jockey	ride	horse
woman	ride	horse
plate	hold	salad
people	play	game
man	practice	moves
man	perform	tricks
man	ride	skateboard
skateboarder	do	trick
who	remove	mask
who	throw	baseball
players	have	practice
man	catch	baseball
man	do	tricks
man	prepare	food
family	play	frisbee
person	ride	horse
man	swinge	bat
dishes	have	kinds
children	fly	kite
player	swing	bat
who	hold	glass
woman	wear	black
woman	ski	hill
it	cross	plate
bowls	have	peppers
guy	have	fun
that	have	wine
man	wear	light
giraffe	share	area
man	perform	trip
giraffe	eat	limb
man	ski	slope
people	ski	slope
man	use	phone
plant	have	leaves
someone	eat	it
hand	hold	radish
someone	hold	veggie
person	have	knife
it	wear	collar
players	have	fun
that	make	catch
dog	have	eyes
meal	have	rice
person	ski	slope
couple	pull	contraption
bananas	make	sight
batter	tap	bat
that	ski	slope
men	sell	amount
woman	purchase	food
man	film	another
man	perform	trick
woman	hold	her
person	ski	mountain
tree	have	bunch
man	get	air
men	ride	horses
plate	hold	portion
men	ride	horses
riders	cross	river
person	ride	skateboard
skateboarded	go	jump
men	ride	horses
plant	have	bloom
woman	play	frisbee
orange	join	orange
tray	include	items
skiers	ski	slope
dogs	play	frisbee
child	wear	helmet
someone	cook	fry
someone	cook	vegetarian
skateboarder	attempt	air
skateboarders	do	trick
boy	jump	skateboard
person	jump	gate
that	have	slice
woman	ride	horse
pitcher	hold	arm
that	ride	horse
player	throw	pitch
person	ride	horse
boy	ride	horse
player	throw	pitch
man	perform	tricks
man	do	tricks
zebra	groom	self
man	exit	building
man	throw	frisbee
which	show	reflection
man	toss	frisbee
man	throw	frisbee
woman	make	face
who	wear	glove
that	have	bananas
skater	do	tricks
lady	pass	watermelon
girl	hold	mit
that	hand	fruit
woman	hand	slices
group	leave	trail
woman	hand	package
skiers	do	flip
horse	eat	grass
man	hold	bat
placemat	have	cilantro
person	do	flip
person	do	trick
people	load	horse
people	perform	flips
that	have	zebra
zebras	share	grassland
jump	hon	skis
mules	ascend	stairway
meal	have	side
person	hold	apples
man	serve	apple
person	hold	plate
one	hold	apples
group	walk	steps
that	hold	lime
man	perform	trick
man	perform	jump
man	ride	horse
whose	pet	horse
jockey	ride	horse
that	have	peel
group	hold	frisbees
skateboarder	hold	bottom
bunch	walk	stairs
people	cross	country
that	ride	horse
teams	play	baseball
hand	hold	piece
man	hold	frisbees
horse	chew	ferns
rider	take	horse
they	ski	it
man	guide	horse
that	have	fruit
that	have	types
market	have	variety
man	throw	baseball
dog	get	frisbee
child	eat	apple
team	wear	shirts
that	have	boxes
skateboarder	perform	trick
which	show	people
who	perform	trick
dog	hang	head
dog	catch	frisbee
dog	catch	frisbee
that	take	picture
that	have	food
that	have	skiies
ladies	ride	horses
guy	do	tricks
man	wlak	field
man	cast	shadow
boy	ride	skateboard
guy	take	picture
person	hold	phone
that	have	bunch
woman	hold	phone
littleboy	perform	trick
man	ski	slopes
person	jump	horse
tray	have	sandwich
skier	perform	jump
skier	perform	jump
woman	carry	box
that	have	carrot
man	poke	head
man	slide	slope
woman	hold	carrot
man	throw	frisbee
that	include	soup
teenager	shoot	flames
man	ride	skateboard
that	have	burger
that	have	food
who	perform	tricks
snapshots	do	stunts
bowl	have	meat
man	pet	horse
market	have	items
man	ignite	spray
that	face	directions
jockeys	race	horses
man	practice	tricks
zebras	go	directions
people	ride	horses
that	pull	carriage
group	take	break
that	ski	hill
that	have	neck
another	throw	ball
man	make	jump
couple	ride	horses
plate	hold	broccoli
man	attempt	trick
man	attempt	trick
skier	do	trick
men	play	game
player	hold	bat
bowl	hold	soup
bowl	contain	amount
men	push	horse
man	play	tennis
machine	make	donuts
man	change	bulb
lifeguard	help	boarder
that	contain	lot
who	make	shot
group	play	game
friends	play	game
scene	have	photos
court	have	people
basement	have	people
man	blow	candles
hand	slice	pizza
man	swinge	tennis
man	cut	pizza
crust	cut	pizza
man	blow	candles
men	skate	road
table	have	pizza
surfers	ride	wave
surfers	ride	wave
racket	have	ball
surfer	ride	wave
people	prepare	kind
surfer	carry	board
photographers	take	pictures
woman	prepare	pizza
hand	pull	slice
girl	take	portrait
batter	hit	pitch
man	surf	wave
photographers	snap	photos
person	cut	pizza
group	take	lessons
girl	set	camera
group	carry	boards
toddler	stick	tongue
surfer	ride	wave
surfer	catch	wave
teens	play	games
which	include	onions
woman	celebrate	play
girl	use	brush
woman	hold	baby
girls	play	soccer
girl	hold	baby
boys	kick	ball
boys	play	game
man	play	tennis
plate	contain	sandwich
woman	play	tennis
sandwich	dominate	plate
men	shake	hands
woman	serve	ball
players	shake	hands
players	face	other
man	ride	wave
woman	hit	ball
man	hold	slice
nightstand	hold	class
man	hold	racket
that	have	lamp
men	shake	hands
person	parachute	surfing
cake	await	guests
women	take	bite
surfer	killin	it
boy	play	soccer
skateboarder	do	trick
surfer	catch	waves
skateboarder	turn	board
person	pick	piece
man	balance	himself
someone	hug	him
women	take	bite
people	enjoy	day
bedding	create	environment
player	hit	ball
girls	share	bite
lady	take	shot
player	swing	racket
that	eat	food
cake	have	frosting
cake	feature	island
surfer	ride	board
woman	eat	food
man	dodge	waves
people	hold	skis
one	hold	racket
man	hold	toothbrush
people	attend	event
table	have	dog
boy	ride	wave
girl	play	tennis
man	hold	racket
people	carry	snowboards
man	eat	dog
that	eat	food
cake	have	flowers
man	take	picture
surfer	carry	board
spectators	watch	competition
man	hold	dog
match	take	place
people	cross	road
girls	have	fun
fork	surround	plate
girl	take	bite
man	surf	wave
children	play	soccer
surfer	ride	wave
woman	ride	dolphin
he	play	tennis
person	eat	pastry
player	make	shuffle
man	take	picture
woman	ride	nose
men	play	soccer
baby	have	hand
man	photograph	pizza
woman	walk	water
player	serve	ball
person	watch	television
he	type	something
monitor	display	screen
surfer	ride	board
player	strike	ball
hald	eat	corn
couple	hold	member
men	hold	man
girls	hold	donuts
workstation	feature	monitors
male	wear	tennis
mates	lift	one
child	brush	teeth
child	hold	dogs
person	hold	dog
man	reach	racket
guy	throw	ball
kid	hold	dogs
one	hold	cake
child	hold	toothbrush
desk	have	monitors
boy	hold	couple
girl	brush	teeth
parent	serve	dog
snowboarder	grab	board
snowboarder	finish	run
man	wake	boarding
girl	have	plate
man	throw	balls
teams	lift	players
girl	hold	racket
girls	look	the
children	play	game
plate	contain	items
girls	hold	doughnuts
player	hold	racket
player	return	ball
a	make	space
children	hold	doughnuts
some	drink	plates
table	have	plate
group	hold	people
table	have	cup
person	ride	hill
plate	have	pizza
peeson	eat	pizza
lady	make	gestures
team	celebrate	players
half	eat	sandwich
man	surf	wave
children	ride	surfboards
child	brush	teeth
donuts	fill	table
surfer	steady	move
that	wipe	eye
boarder	take	wave
boy	hold	racquet
man	hold	plate
woman	show	delight
room	have	chairs
who	brush	teeth
instructor	teach	girl
man	snowboard	hill
men	play	wii
woman	ride	hill
man	show	sandwiches
man	carry	surfboard
boy	ride	board
woman	play	tennis
boy	play	games
picks	rub	eye
cake	have	pond
women	play	game
man	take	picture
woman	surfs	wave
child	hold	racket
man	take	picture
table	have	cupcakes
woman	ride	waves
child	play	game
man	play	tennis
hand	hold	bitten
man	play	soccer
person	hold	doughnut
area	feature	mirror
salad	make	lunch
player	take	swing
that	include	pizza
cake	display	words
woman	play	tennis
person	hold	doughnut
man	swing	racket
woman	slice	cake
one	cut	cake
couple	enjoy	pizza
person	hold	doughnut
woman	eat	donuts
man	hold	pizza
that	return	serve
young	enjoy	cake
woman	eat	piece
man	take	swing
man	ride	skateboard
guy	ride	skateboard
woman	cut	cake
computer	sit	setup
waitress	hold	pizza
man	hold	pizza
toddler	eat	cake
utilizing	cement	structure
guy	take	aim
large	make	bed
bedroom	have	wall
who	ride	wave
bed	have	pillows
desk	have	computer
man	swinge	racket
woman	brush	teeth
woman	hold	baby
which	have	missing
man	play	tennis
boys	play	indoors
boys	play	tennis
donuts	fill	plate
that	contain	sandwiches
children	play	game
room	have	bed
men	get	food
which	hold	bread
game	have	device
each	hold	something
that	have	frame
that	have	frame
pizza	have	olives
woman	hold	dog
man	brush	teeth
people	eat	pizza
kids	ride	surfboards
guy	flip	skateboard
boy	perform	stunt
they	slice	cake
wood	panel	walls
that	include	pickles
woman	hold	slice
mean	play	tennis
people	play	game
herb	top	pizza
room	make	beds
advertisement	depict	male
boys	play	volleyball
adidas	feature	players
man	hit	ball
girl	glide	hill
adidas	show	players
person	hold	tomato
man	swinge	racket
surfer	ride	wave
lunchbox	have	sandwich
person	do	trick
woman	hold	racket
woman	hide	face
woman	brush	teeth
teeth	hold	hand
woman	play	game
man	do	trick
couple	have	sandwiches
man	ride	surfboard
player	grip	racquet
people	play	tennis
room	show	collection
someone	hold	plate
plare	take	swing
that	sell	fruit
man	ride	wave
man	ride	surfboard
that	sell	bananas
woman	play	game
man	watch	waves
man	ride	surfboard
boards	adorn	windows
surfboards	line	windows
woman	play	game
who	hold	racket
players	have	confrontation
bride	cut	cake
player	hit	ball
he	catch	wave
player	lift	skirt
woman	hit	ball
surfer	take	spill
surfer	lose	balance
woman	play	game
male	surfer	skills
bear	watch	player
person	ride	wave
man	ride	wave
one	have	sprinkles
guests	mess	room
player	show	excitement
females	hold	donuts
who	brush	teeth
player	hold	racket
person	ride	surfboard
child	brush	teeth
surfer	ride	end
man	hold	surfboards
teams	kick	ball
man	hold	surfboards
man	make	splash
woman	ride	wave
man	ride	wave
man	hold	knife
couple	cut	cake
woman	consider	waves
woman	surf	wave
person	surf	wave
men	play	soccer
people	carry	surfboards
table	have	meat
bride	cut	cake
man	ride	waves
man	ride	surfboard
plate	have	pizza
woman	brush	teeth
greens	dry	tomatoes
machine	make	bagels
wild	ride	waves
man	present	cake
baby	hold	toothbrush
surfer	ride	wave
surfer	catch	wave
man	hand	cake
person	hold	hand
girl	brush	teeth
that	have	food
person	do	trick
child	hold	toothbrush
woman	hold	racket
baby	hold	toothbrush
girl	brush	teeth
woman	play	game
that	hold	book
woman	raise	torch
man	ride	surfboard
who	perform	trick
snowboarder	do	flip
man	swinge	racket
woman	inspect	features
boy	ride	wave
he	ride	board
man	hold	paddle
man	lift	weight
bed	have	pillows
oven	contain	dish
surfer	ride	wave
man	wear	robe
toddler	brush	teeth
boy	brush	teeth
plates	have	food
that	have	toothbrush
that	have	sandwich
that	have	racquet
surfer	surfs	wave
man	ride	board
people	play	match
girl	play	tennis
players	shake	hands
fryer	have	rows
that	hold	lot
players	shake	hands
people	shake	hands
that	have	pieces
that	have	kinds
that	have	sandwich
sandwich	have	meat
woman	watch	her
table	have	sandwich
women	hand	cake
man	serve	ball
people	eat	pizza
person	ride	wave
boy	blow	candles
that	sit	plate
that	serve	ball
that	have	prices
person	hold	pastry
guy	do	tricks
some	do	nuts
women	sell	cakes
she	hit	pall
surfer	reach	peak
baker	place	goods
that	have	socks
woman	read	something
that	miss	slice
woman	sit	pizza
girl	eat	slice
surfer	ride	wave
guys	catch	waves
friend	wave	oceans
man	hold	child
chair	have	pillow
man	play	tennis
surfer	do	trick
people	hold	controls
headphones	play	game
who	hold	girl
people	play	game
snowboarder	do	trick
person	snowboard	slope
person	hold	hands
surfers	catch	waves
man	ride	wave
surfer	ride	waves
bride	cut	cake
surfer	ride	wave
group	ride	waves
that	say	8:25
person	ride	wave
person	ride	wave
man	ride	wave
man	surf	wave
person	prepare	surfboard
person	ride	wave
surfer	ride	wave
man	play	tennis
man	play	game
vendor	serve	hotdog
woman	put	dog
that	have	lot
boy	ride	wave
boy	hold	control
man	stuff	dog
boy	ride	board
that	have	scarf
bear	have	handkerchief
man	hold	plate
people	play	game
kid	wear	blanket
man	open	box
kid	hold	box
boy	hold	pizza
that	have	tinfoil
child	hold	box
i	want	pizza
person	do	trick
couple	play	games
group	get	food
he	get	ball
couple	surround	sandwich
that	have	lot
man	surf	wave
he	finish	meal
boy	bounce	ball
player	throw	ball
hotel	have	tv
plates	have	tortillas
table	hold	items
man	ride	wave
dish	sit	glasses
instructor	teach	students
couple	walk	shoreline
husband	take	pictures
table	have	arrangement
people	have	boards
photographer	take	photos
person	prepare	dog
that	have	ketchup
skateboarder	do	trick
boys	enjoy	pizza
player	play	tennis
sandwich	feature	portion
woman	return	volley
egg	top	pizza
man	hold	racket
skateboarder	do	jump
man	offer	slice
person	show	racket
man	carry	surfboard
jacket	hold	racket
that	hold	surfboard
man	watch	tv
man	hold	racket
that	have	something
person	watch	tv
people	bring	boat
bread	have	meat
couple	kick	ball
busuit	have	piece
boys	play	soccer
skateboarder	do	tricks
he	perform	stunt
case	show	sandwich
player	hit	ball
bunny	hold	brush
that	have	brush
mens	double	tournament
man	use	board
woman	feed	food
men	play	match
woman	feed	toddler
woman	hit	ball
people	play	tennis
people	play	game
him	eat	dog
man	play	game
woman	eat	dogs
boy	grip	ball
women	eat	dogs
woman	hold	fork
that	ski	field
women	eat	dogs
player	serve	ball
that	have	plates
someone	order	piece
youth	hold	ball
man	swinge	racket
it	have	blood
that	have	fruit
man	play	tennis
that	hold	phone
that	play	wii
that	cut	cake
group	play	wii
woman	play	tennis
boy	ride	skateboard
women	play	wii
boy	chase	skateboarder
that	have	toppings
man	ride	wave
man	film	boarder
group	cut	cake
person	eat	food
girl	put	hand
snowboarder	do	trick
men	enjoy	pizzas
diners	enjoy	sandwiches
woman	swing	racket
guy	show	prowess
he	hold	skateboard
bed	carry	sheets
that	hold	toothbrush
child	brush	teeth
man	have	injuries
man	have	cuts
kid	brush	teeth
woman	hold	racket
that	brush	teeth
that	hold	variety
player	swing	racket
heart	shape	cakes
that	return	ball
man	rest	head
man	hit	ball
box	contain	donuts
bride	cut	cake
that	eat	pizza
couple	cut	cake
box	contain	donuts
that	hold	tray
man	hold	patter
person	make	sandwich
they	ski	mountain
that	have	one
man	ride	wave
he	play	game
that	have	food
woman	swinge	racquet
that	play	game
teams	play	soccer
woman	prepare	sandwich
kid	do	trick
people	have	surfboards
person	prepare	sandwich
person	hold	cookie
woman	hold	device
boy	play	game
person	ride	ramp
that	have	tv
that	have	ramp
group	play	game
blanket	hold	remote
that	have	cream
kid	show	pizza
people	select	donuts
man	eat	dog
man	eat	doughnuts
man	surf	wave
man	ride	wave
people	eat	doughnuts
people	ride	surfboards
woman	pick	sweets
people	ride	waves
pizza	include	ingredients
images	show	table
who	ride	wave
store	make	doughnuts
surfer	ride	wave
man	eat	hotdog
who	put	dog
man	do	tricks
boy	ride	bowl
woman	ride	wave
boy	eat	holes
cookie	have	fruit
woman	take	picture
that	have	cake
man	hold	parasail
men	hold	surfboard
trio	drink	wine
who	take	picture
group	drink	wine
man	ride	surfboard
wave	carry	surfer
man	surf	wave
surfer	ride	face
that	have	doughnuts
bed	have	controls
lady	hold	controller
woman	hold	tennis
lady	use	controllers
people	ride	wave
that	have	wii
group	play	soccer
boarders	run	track
racket	leave	arm
that	eat	kind
woman	hold	controller
man	hold	racquet
a	make	table
boards	towel	chairs
that	have	table
room	have	table
that	have	vase
guy	surf	wave
that	have	lady
surfers	catch	waves
player	swinge	racket
man	play	tennis
man	hold	plate
man	make	volley
surfers	ride	waves
that	have	food
men	ride	surfboards
man	throw	ball
man	carry	bag
group	serve	pizza
man	play	boxing
group	eat	pizzas
girl	hold	racket
surfers	ride	waves
girl	hold	racket
man	hold	racket
fancy	color	toothbrush
that	hold	racket
that	have	stove
group	get	food
person	eat	pizza
skier	approach	bar
man	play	tennis
child	brush	teeth
man	hold	racket
that	have	racket
that	have	guy
person	ride	waves
man	reahce	arms
man	hold	bat
trade	show	visitors
man	hold	bat
spectators	play	game
team	return	volley
players	play	couples
crowd	fly	kites
match	take	place
man	hold	controllers
tv	have	pictures
clock	display	time
that	have	sign
towel	cover	tv
kid	point	camera
that	have	nothing
pizza	have	slices
boy	record	performance
children	share	laptop
children	use	laptops
people	fly	kite
door	have	papers
woman	help	boy
cabinet	have	assortment
that	have	patterns
batter	hit	ball
hand	hold	tag
hand	point	remote
player	swing	bat
that	have	clock
you	see	bedroom
man	place	item
man	swinge	bat
gentleman	remove	food
people	have	fun
sets	hold	phone
group	fly	kites
pitcher	launch	ball
men	hold	phones
people	bump	phones
birds	roll	beach
microwave	have	board
man	fly	kite
boy	swinge	bat
girls	pay	game
girls	play	wii
girl	play	system
boy	play	baseball
group	play	wii
that	come	oven
monitor	show	image
man	use	laptop
snow	cover	street
man	run	bases
children	fly	kite
girl	play	game
girls	play	game
plate	top	chicken
clock	mark	position
room	utilize	stove
people	play	tennis
people	play	tennis
clock	show	time
chef	pull	pizza
girl	use	control
everyone	use	devices
man	prepare	food
girls	play	tennis
that	feature	buildings
person	slice	pizza
guest	enjoy	himself
man	serve	ball
player	play	tennis
women	play	singles
player	stick	hand
man	hold	hand
people	play	tennis
woman	throw	ball
children	make	pizzas
man	play	tennis
woman	give	bottle
player	serve	ball
girls	make	pizzas
corner	have	clock
boy	make	pizzas
men	play	game
that	have	clock
athletes	play	game
women	play	baseball
that	have	clock
screen	have	colors
women	play	ball
pair	play	games
room	paint	red
men	play	game
room	paint	beige
people	play	baseball
woman	play	game
wall	have	clocks
woman	crochet	case
crowd	fly	kites
child	have	helmet
clock	show	time
women	bake	turkey
hand	hold	cover
woman	have	smartphone
officer	use	phone
room	witj	couch
man	fly	kite
that	fly	plane
guy	show	guy
people	play	game
woman	hold	slice
display	form	centerpiece
men	hold	controllers
people	play	game
man	fly	kite
animal	depict	bear
people	fly	kite
kids	play	baseball
man	fly	kite
people	play	game
that	play	game
men	play	game
boy	swing	bat
hand	hold	smartphone
hand	hold	iphone
player	hit	ball
tower	have	pole
hand	hold	iphone
player	swinge	bat
player	set	racket
man	hold	phone
it	display	message
statue	hold	kite
side	have	clock
that	have	windows
people	fly	kites
woman	examine	cellphone
woman	point	drier
person	fly	kite
man	eat	talking
woman	check	phone
woman	stand	something
look	telegraphs	error
boy	have	helmet
crowd	watch	try
that	have	room
that	include	laptop
man	hold	bat
woman	brandish	dryer
woman	hold	dryer
kitchen	have	cabinets
who	hit	ball
group	fly	kites
player	hit	ball
space	include	kettle
that	have	tree
man	hit	baseball
women	take	turkey
man	check	phone
clock	tell	time
woman	play	game
men	walk	directions
70s	theme	room
woman	take	portrait
pen	sit	side
man	have	face
people	fly	kites
children	play	baseball
woman	take	portrait
people	fly	kites
woman	take	picture
sign	advertise	room
sign	have	bear
player	take	swing
ladies	take	turkey
players	play	baseball
couple	play	baseball
woman	throw	ball
people	fly	kites
group	fly	kites
cameras	capture	player
girl	play	game
tower	have	vane
girl	play	videogame
steeple	have	piece
baby	hold	poles
man	fly	kite
man	poke	head
she	have	something
boys	play	game
vase	hold	arrangement
cup	hold	scissors
that	hold	ben
people	fly	kites
that	chew	something
man	play	game
man	play	game
man	hold	controllers
player	cross	plate
guy	hold	bat
room	have	balloons
women	play	game
it	have	mouse
player	take	stance
boy	carry	animal
child	hold	controllers
lady	wear	dresses
woman	eat	pizza
person	hold	piece
she	down	piece
group	fly	kites
boy	have	hairbrush
that	have	clock
players	look	plate
player	swinge	arm
that	have	rocks
player	swinge	bat
someone	operate	mouse
pitcher	throw	baseball
that	have	clock
group	fly	kites
boy	play	wii
people	fly	kites
people	use	glides
man	fly	kite
people	fly	kites
tower	display	clock
boy	play	game
area	feature	couch
men	play	games
student	show	phone
people	fill	area
people	fly	kits
man	fly	kite
person	dry	hair
person	press	button
building	have	tower
batter	take	swing
man	play	tennis
girl	fly	kite
woman	fly	kite
batter	await	pitch
mother	fly	kite
group	play	baseball
player	swinge	bat
woman	hold	phone
people	fly	kite
woman	fly	kite
wall	mount	clock
men	play	game
case	hold	feathers
man	answer	phone
that	read	8:29
clock	read	2:30
hart	shape	sculpture
heart	shape	jar
slices	garnish	topping
man	take	photo
pitcher	throw	ball
players	cub	teams
child	eat	food
you	see	shadows
man	take	video
woman	have	headphones
boy	hang	kites
man	photograph	city
woman	show	something
people	fly	kite
women	play	game
girls	play	system
that	include	tomatoes
that	replace	numbers
man	play	tennis
player	practice	swing
man	use	laptop
woman	hold	phone
woman	hold	cellphone
building	have	tower
man	hold	phone
that	include	cellphone
man	take	pictures
girl	hold	her
you	hunky	player
women	use	phone
that	have	clock
person	play	tennis
man	swinge	racket
room	have	television
man	throw	ball
player	serve	ball
image	have	clock
that	have	computer
station	have	ceiling
woman	hold	racket
woman	play	tennis
girl	hold	brush
girl	brush	hair
woman	play	games
that	play	movie
vase	hold	flowers
girl	grab	hair
man	hold	phone
boy	swing	bat
males	have	cellphone
sofa	have	people
teammates	take	swings
woman	hold	parts
person	play	game
refridgerator	have	things
computer	display	screen
that	reflect	room
woman	put	kite
room	have	couch
woman	play	games
someone	play	game
plate	have	bread
girl	wear	belt
player	grab	ball
group	fly	kites
people	fly	kites
people	enjoy	games
bear	stuff	animal
person	hold	device
players	watch	batter
people	fly	kite
woman	take	picture
one	have	flowers
room	have	couches
one	have	flowers
man	hold	bat
some	window	tables
player	swinge	bat
that	have	light
woman	play	game
room	have	furniture
hand	hold	cd
that	have	oven
that	hold	phone
someone	hold	phone
man	hit	ball
that	read	handle
umpire	officiate	game
that	holdng	racket
boy	swing	bat
kid	play	game
players	play	baseball
group	play	game
lady	play	game
images	show	preparation
someone	hold	kite
that	have	figures
room	have	windows
man	para	glides
man	hold	strings
person	observe	them
windsurfer	watch	people
that	have	bunch
that	show	vase
friends	have	time
people	play	game
group	fly	kites
boy	hit	ball
girl	watch	laptop
microwave	close	clock
women	play	game
man	fly	kite
chrome	color	toaster
laptop	have	player
that	have	clock
who	play	games
four	side	clock
bears	have	crowns
that	sell	bears
man	blue	kite
woman	show	pizza
lady	hold	pizza
woman	show	pie
people	have	meeting
that	record	meeting
room	have	fireplace
woman	hold	drink
she	hold	glass
group	play	games
boy	hold	controller
woman	hold	flute
who	play	tennis
man	use	pair
kitchen	have	fridge
someone	hold	bear
male	take	pictures
students	check	phones
man	take	selfie
player	hit	ball
man	fly	kite
people	search	phones
woman	hug	mouse
man	take	photo
man	take	selfie
one	own	bear
who	take	picture
woman	use	phone
room	have	table
man	fly	kite
hands	hold	silverware
people	play	game
that	have	pizza
a	double	match
vase	hold	flowers
group	fly	kites
gold	trim	clock
people	fly	kites
man	hold	stuff
everyone	see	it
person	hold	cellphone
man	hold	bat
men	play	games
that	wear	mask
women	play	tennis
friends	play	other
hand	hold	cellphone
men	play	console
building	have	clock
that	hold	kind
that	have	clock
that	have	bear
phone	have	features
group	eat	pizza
all	eat	pizza
players	play	baseball
woman	play	tennis
players	play	baseball
that	read	pub
vendor	have	lots
images	form	picture
tray	have	pastry
kid	swinge	bat
people	enjoy	themselves
person	hold	racket
man	show	kite
man	hold	object
tower	have	clock
room	have	bookcase
desk	have	monitors
desk	have	monitors
kid	hold	stick
boys	play	baseball
room	contain	bookshelf
that	have	picture
that	have	clock
individual	do	something
boy	hit	ball
being	do	something
people	fly	kite
person	take	photo
guy	play	wii
people	play	game
individual	have	time
somebody	leave	top
man	play	wii
man	take	picture
individual	do	something
device	display	message
room	have	guitars
all	use	phones
group	have	meal
lady	ride	bike
people	fly	kites
desk	have	laptops
classroom	have	letters
woman	serve	ball
girls	play	games
man	hold	controllers
man	play	game
pair	play	game
woman	use	phone
kerttui	show	12:44
people	play	game
man	walk	beach
man	play	videogame
that	have	people
game	take	place
people	play	tennis
man	play	games
room	have	couch
river	have	buildings
that	have	television
woman	try	fit
boy	play	tennis
player	swinge	bat
person	water	plants
man	play	game
that	have	sculptures
man	fly	kite
people	hold	kites
people	watch	parasailing
each	hold	pizza
bear	hold	stick
group	fly	kites
man	hold	bat
bear	hold	stick
girl	fly	kite
man	fly	kite
help	get	kite
woman	fly	kite
boy	fly	kite
who	hold	kite
person	hold	smartphone
who	hold	bat
that	have	food
boy	fly	kite
he	fly	kite
woman	take	picture
man	throw	ball
one	fly	kite
man	hold	door
that	fly	kite
person	fly	parasol
woman	use	laptop
man	help	player
man	help	athlete
woman	prop	computer
who	hold	bat
player	play	tennis
player	grab	bat
player	eye	ball
that	have	tower
that	have	furniture
feet	leave	ground
pizza	miss	slice
that	hit	ball
bear	sit	group
people	fly	kites
room	feature	furniture
people	fly	kites
who	fly	kites
player	hit	ball
that	have	rack
room	have	couches
room	feature	colors
fridge	have	eggs
bunch	hold	kites
refrigerator	have	drink
men	use	all
people	play	game
men	carry	kite
father	take	selfie
that	carry	kite
people	play	games
backsplash	cover	wall
man	hold	cellphone
man	hold	iphone
that	have	computers
desk	have	monitors
someone	make	drink
that	play	tennis
man	hit	ball
that	have	walkway
that	hold	baby
people	fly	kites
woman	peak	pile
room	have	posters
legs	propel	her
that	have	clock
tower	feature	walkway
woman	strike	ball
building	have	tower
photo	show	ways
tower	line	pool
man	hold	child
sign	have	letter
owner	use	laptop
that	have	collar
that	hold	kite
who	hold	parachute
boy	swinge	bat
building	have	clock
keyboard	have	objects
screen	display	image
boy	swinge	bat
player	hold	bat
cathedral	have	clocks
player	approach	plate
desk	have	monitors
that	show	view
room	have	flight
teddy	bear	clothing
closeup	show	chair
man	hold	cellphone
that	have	refigeratator
that	have	kind
girl	play	game
girl	play	game
girls	play	game
boys	read	books
that	have	clock
gentlemen	hold	kite
that	have	clock
that	have	couches
man	make	face
that	have	vegetables
man	swing	glider
man	hold	crust
room	paint	color
man	hit	ball
he	hold	piece
that	have	couple
boy	play	game
room	have	walls
man	give	thumbs
room	have	wall
that	have	plates
that	have	food
room	show	glimpse
wall	surround	graveyard
that	have	clock
clock	have	name
which	have	atm
woman	take	notes
that	read	atm
man	stir	something
man	hold	bowl
woman	play	tennis
pair	fly	kite
man	swinge	racket
who	take	bath
that	have	food
that	have	items
people	fly	kite
player	swing	bat
girls	play	wii
kneels	prepare	kite
person	hold	cd
people	fly	kite
player	take	swing
people	fly	kites
people	fly	kites
man	use	chopsticks
he	hold	baby
baby	get	haircut
shop	get	haircut
group	have	meal
men	hold	glasses
vase	hold	tulips
man	do	toast
man	toast	glasses
building	have	pole
man	wear	scissors
bartender	open	bottle
man	pour	glass
guests	enjoy	glass
man	take	picture
man	take	photograph
fence	have	bear
that	open	bottle
bartender	open	bottle
that	have	teeth
woman	hug	bear
bear	wear	teeth
woman	hold	animal
that	include	chicken
man	pour	drink
that	have	plates
person	open	package
person	remove	packaging
someone	open	product
person	remove	object
